ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2022-04-04,3.286965070791582,2.9847355937446656,3.346476752922921,3.286965070791582,3.286965070791582,-0.12272208048177179,-0.12272208048177179,-0.12272208048177179,-0.12272208048177179,-0.12272208048177179,-0.12272208048177179,0.0,0.0,0.0,3.16424299030981
2022-04-11,3.292478383504958,3.011690082463608,3.377502877570682,3.292478383504958,3.292478383504958,-0.10577279129068307,-0.10577279129068307,-0.10577279129068307,-0.10577279129068307,-0.10577279129068307,-0.10577279129068307,0.0,0.0,0.0,3.186705592214275
2022-04-18,3.2979916962183347,3.060793845863728,3.403139912649942,3.2979916962183347,3.2979916962183347,-0.06966858971784787,-0.06966858971784787,-0.06966858971784787,-0.06966858971784787,-0.06966858971784787,-0.06966858971784787,0.0,0.0,0.0,3.2283231065004867
2022-04-25,3.3035050089317113,3.1025864705278385,3.4550178454410503,3.3035050089317113,3.3035050089317113,-0.02556064787228403,-0.02556064787228403,-0.02556064787228403,-0.02556064787228403,-0.02556064787228403,-0.02556064787228403,0.0,0.0,0.0,3.2779443610594274
2022-05-02,3.3090183216450875,3.1198826763424923,3.4739111690826023,3.3090183216450875,3.3090183216450875,0.0037079819168468944,0.0037079819168468944,0.0037079819168468944,0.0037079819168468944,0.0037079819168468944,0.0037079819168468944,0.0,0.0,0.0,3.3127263035619343
2022-05-09,3.3145316341870763,3.1440987624987535,3.4940870957950874,3.3145316341870763,3.3145316341870763,0.008932734306620262,0.008932734306620262,0.008932734306620262,0.008932734306620262,0.008932734306620262,0.008932734306620262,0.0,0.0,0.0,3.3234643684936964
2022-05-16,3.320044946729065,3.1408665639918683,3.504271514573533,3.320044946729065,3.320044946729065,0.0031793080527019665,0.0031793080527019665,0.0031793080527019665,0.0031793080527019665,0.0031793080527019665,0.0031793080527019665,0.0,0.0,0.0,3.323224254781767
2022-05-23,3.325558259271054,3.1465138941928297,3.4982040359027944,3.325558259271054,3.325558259271054,0.003997541629059966,0.003997541629059966,0.003997541629059966,0.003997541629059966,0.003997541629059966,0.003997541629059966,0.0,0.0,0.0,3.329555800900114
2022-05-30,3.3310715718130424,3.1733133358059784,3.5188261662910043,3.3310715718130424,3.3310715718130424,0.010983152796738987,0.010983152796738987,0.010983152796738987,0.010983152796738987,0.010983152796738987,0.010983152796738987,0.0,0.0,0.0,3.342054724609781
2022-06-06,3.336593303578912,3.1652953429111674,3.5237592218703293,3.336593303578912,3.336593303578912,0.006688591189720018,0.006688591189720018,0.006688591189720018,0.006688591189720018,0.006688591189720018,0.006688591189720018,0.0,0.0,0.0,3.343281894768632
